Unnamed: 0,OID_,Elevation,Latitude,Longitude,Interpolated_Tmean(C),Adjusted_Tmean(C)
369,624,5.0,-46.325,169.825,12.751027810707456,12.721027810707456
370,19,74.0,-46.275,169.875,12.63952063411125,12.195520634111249
371,20,44.0,-46.275,169.925,13.019725849560928,12.755725849560928
372,99,99.0,-46.225,169.875,12.29353864103905,11.69953864103905
373,100,111.0,-46.225,169.925,12.687260895123472,12.021260895123472
374,101,68.0,-46.225,169.975,13.043778699633549,12.63577869963355
375,102,17.0,-46.225,170.025,13.356832746329019,13.254832746329019
376,314,198.0,-46.075,166.575,12.658734702315996,11.470734702315996
377,384,239.0,-46.025,166.625,12.777504663128639,11.34350466312864
378,710,82.0,-46.125,166.625,12.623935239505954,12.131935239505955
379,103,44.0,-46.175,166.675,12.590278986070189,12.32627898607019
380,104,298.0,-46.175,166.725,12.62723947838822,10.839239478388219
381,105,209.0,-46.175,166.775,12.662842168923817,11.408842168923817
382,106,406.0,-46.175,166.825,12.696446844754973,10.260446844754973
383,315,504.0,-46.075,166.775,12.820921295220614,9.796921295220614
384,316,600.0,-46.075,166.825,12.858026880334364,9.258026880334365
385,385,500.0,-46.025,166.675,12.82107487837493,9.82107487837493
386,386,11.0,-46.025,166.775,12.904732870476437,12.838732870476436
387,387,312.0,-46.025,166.825,12.943461439965176,11.071461439965177
388,711,298.0,-46.125,166.725,12.70236505146022,10.91436505146022
389,712,502.0,-46.125,166.775,12.739949182825512,9.727949182825512
390,713,236.0,-46.125,166.825,12.775386241613887,11.359386241613887
391,107,251.0,-46.175,166.875,12.727639784570783,11.221639784570783
392,108,280.0,-46.175,166.925,12.756152236528578,11.076152236528578
393,109,439.0,-46.175,166.975,12.781823289886233,10.147823289886233
394,317,554.0,-46.075,166.875,12.892488062294433,9.568488062294433
395,318,854.0,-46.075,166.925,12.924032748298487,7.800032748298487
396,319,183.0,-46.075,166.975,12.952523866886622,11.854523866886622
397,388,696.0,-46.025,166.875,12.979474832871347,8.803474832871347
398,389,939.0,-46.025,166.925,13.012505031409091,7.378505031409091
399,390,578.0,-46.025,166.975,13.042429574605194,9.574429574605194
400,714,546.0,-46.125,166.875,12.808257678480004,9.532257678480004
401,715,587.0,-46.125,166.925,12.838301148454775,9.316301148454775
402,716,57.0,-46.125,166.975,12.865371429317747,12.523371429317747
403,110,418.0,-46.175,167.025,12.804577762333793,10.296577762333794
404,111,175.0,-46.175,167.075,12.824410126137082,11.77441012613708
405,112,227.0,-46.175,167.125,12.841371112255729,11.479371112255729
406,113,481.0,-46.175,167.175,12.855555712973,9.969555712973001
407,320,899.0,-46.075,167.025,12.977932620822685,7.583932620822685
408,321,687.0,-46.075,167.075,13.000318617327139,8.878318617327139
409,322,750.0,-46.075,167.125,13.019812827551505,8.519812827551505
410,323,363.0,-46.075,167.175,13.036601833315217,10.858601833315216
411,391,427.0,-46.025,167.025,13.069247904772055,10.507247904772056
412,392,367.0,-46.025,167.075,13.093060684885131,10.891060684885131
413,393,30.0,-46.025,167.125,13.114050655116444,12.934050655116444
414,394,671.0,-46.025,167.175,13.132464278678526,9.106464278678526
415,717,718.0,-46.125,167.025,12.889417258193134,8.581417258193135
416,718,584.0,-46.125,167.075,12.910464241431328,9.406464241431328
417,719,30.0,-46.125,167.125,12.928600241750246,12.748600241750246
418,720,214.0,-46.125,167.175,12.943961965094786,11.659961965094785
